name,x,y
poly_2,62.809,7.241
poly_2,62.82,7.179
poly_2,62.835,7.213
poly_2,62.84,7.157
poly_2,62.85,7.174
poly_2,62.835,6.994
poly_2,62.853,7.012
poly_2,62.883,6.961
poly_2,62.896,6.981
poly_2,62.888,6.942
poly_2,62.9,6.97
poly_2,62.91,6.899
poly_2,62.953,7.043
poly_2,62.967,7.03
poly_2,62.97,7.071
poly_2,62.955,7.094
poly_2,62.989,7.102
poly_2,62.98,7.154
poly_2,62.996,7.144
poly_2,63.01,7.301
poly_2,62.997,7.29
poly_2,62.993,7.262
poly_2,62.984,7.253
poly_2,62.979,7.299
poly_2,62.991,7.261
poly_2,62.999,7.314
poly_2,62.971,7.317
poly_2,62.957,7.415
poly_2,62.939,7.447
poly_2,62.909,7.456
poly_2,62.9,7.43
poly_2,62.899,7.469
poly_2,62.926,7.593
poly_2,62.937,7.587
poly_2,62.968,7.683
poly_2,62.969,7.774
poly_2,62.959,7.792
poly_2,62.895,7.682
poly_2,62.95,7.837
poly_2,62.973,7.974
poly_2,62.967,8.035
poly_2,62.921,8.12
poly_2,62.891,8.086
poly_2,62.888,8.111
poly_2,62.82,8.14
poly_2,62.78,8.261
poly_2,62.784,8.313
poly_2,62.746,8.401
poly_2,62.72,8.419
poly_2,62.732,8.435
poly_2,62.726,8.485
poly_2,62.669,8.531
poly_2,62.695,8.561
poly_2,62.73,8.541
poly_2,62.804,8.323
poly_2,62.829,8.191
poly_2,62.89,8.15
poly_2,62.911,8.204
poly_2,62.909,8.152
poly_2,62.947,8.136
poly_2,63,7.998
poly_2,63.077,7.967
poly_2,63.104,8.034
poly_2,63.106,8.11
poly_2,63.07,8.142
poly_2,63.049,8.125
poly_2,63.037,8.056
poly_2,63.045,8.132
poly_2,63.03,8.14
poly_2,62.996,8.256
poly_2,62.974,8.252
poly_2,62.984,8.278
poly_2,62.964,8.333
poly_2,62.927,8.281
poly_2,62.891,8.34
poly_2,62.854,8.301
poly_2,62.886,8.373
poly_2,62.846,8.455
poly_2,62.838,8.514
poly_2,62.858,8.513
poly_2,62.902,8.413
poly_2,62.865,8.517
poly_2,62.868,8.581
poly_2,62.83,8.635
poly_2,62.814,8.703
poly_2,62.829,8.699
poly_2,62.841,8.632
poly_2,62.88,8.613
poly_2,62.879,8.54
poly_2,62.901,8.476
poly_2,62.947,8.421
poly_2,62.973,8.711
poly_2,62.972,8.654
poly_2,62.991,8.651
poly_2,62.991,8.61
poly_2,62.97,8.463
poly_2,63.025,8.6
poly_2,62.969,8.366
poly_2,62.994,8.322
poly_2,63.007,8.342
poly_2,63.02,8.494
poly_2,63.021,8.348
poly_2,63.008,8.306
poly_2,63.029,8.22
poly_2,63.066,8.233
poly_2,63.113,8.156
poly_2,63.141,8.231
poly_2,63.111,8.257
poly_2,63.096,8.306
poly_2,63.074,8.278
poly_2,63.077,8.322
poly_2,63.084,8.348
poly_2,63.087,8.322
poly_2,63.111,8.324
poly_2,63.14,8.24
poly_2,63.15,8.334
poly_2,63.132,8.37
poly_2,63.136,8.541
poly_2,63.094,8.619
poly_2,63.118,8.623
poly_2,63.142,8.556
poly_2,63.167,8.571
poly_2,63.202,8.982
poly_2,63.192,8.706
poly_2,63.201,8.689
poly_2,63.188,8.639
poly_2,63.194,8.599
poly_2,63.207,8.604
poly_2,63.201,8.583
poly_2,63.225,8.584
poly_2,63.272,8.529
poly_2,63.277,8.491
poly_2,63.291,8.499
poly_2,63.347,8.845
poly_2,63.346,8.701
poly_2,63.39,8.65
poly_2,63.41,8.658
poly_2,63.429,8.87
poly_2,63.389,8.893
poly_2,63.411,8.881
poly_2,63.426,8.936
poly_2,63.412,8.97
poly_2,63.407,8.953
poly_2,63.403,9.005
poly_2,63.413,9.024
poly_2,63.419,8.971
poly_2,63.429,9
poly_2,63.44,8.976
poly_2,63.465,9.021
poly_2,63.446,9.025
poly_2,63.442,9.096
poly_2,63.428,9.088
poly_2,63.421,9.133
poly_2,63.399,9.153
poly_2,63.376,9.148
poly_2,63.374,9.18
poly_2,63.349,9.119
poly_2,63.341,9.137
poly_2,63.309,9.084
poly_2,63.287,9.101
poly_2,63.34,9.204
poly_2,63.332,9.236
poly_2,63.348,9.24
poly_2,63.371,9.418
poly_2,63.397,9.502
poly_2,63.374,9.365
poly_2,63.372,9.23
poly_2,63.391,9.233
poly_2,63.384,9.213
poly_2,63.411,9.178
poly_2,63.43,9.191
poly_2,63.465,9.494
poly_2,63.478,9.48
poly_2,63.484,9.512
poly_2,63.456,9.339
poly_2,63.472,9.346
poly_2,63.472,9.3
poly_2,63.481,9.315
poly_2,63.496,9.279
poly_2,63.467,9.282
poly_2,63.466,9.337
poly_2,63.446,9.302
poly_2,63.461,9.174
poly_2,63.488,9.147
poly_2,63.519,9.231
poly_2,63.491,9.262
poly_2,63.509,9.275
poly_2,63.523,9.243
poly_2,63.519,9.315
poly_2,63.559,9.392
poly_2,63.515,9.389
poly_2,63.5,9.418
poly_2,63.525,9.412
poly_2,63.573,9.489
poly_2,63.569,9.551
poly_2,63.527,9.584
poly_2,63.582,9.569
poly_2,63.579,9.492
poly_2,63.622,9.603
poly_2,63.647,9.748
poly_2,63.615,9.715
poly_2,63.616,9.742
poly_2,63.584,9.755
poly_2,63.541,9.832
poly_2,63.515,9.805
poly_2,63.502,9.851
poly_2,63.484,9.849
poly_2,63.443,9.978
poly_2,63.373,9.941
poly_2,63.315,9.821
poly_2,63.319,9.85
poly_2,63.308,9.844
poly_2,63.347,9.958
poly_2,63.35,10.036
poly_2,63.327,10.07
poly_2,63.311,10.168
poly_2,63.341,10.226
poly_2,63.318,10.278
poly_2,63.344,10.251
poly_2,63.345,10.146
poly_2,63.371,10.071
poly_2,63.386,10.056
poly_2,63.417,10.093
poly_2,63.452,10.201
poly_2,63.455,10.303
poly_2,63.431,10.38
poly_2,63.457,10.449
poly_2,63.431,10.522
poly_2,63.444,10.642
poly_2,63.432,10.762
poly_2,63.414,10.799
poly_2,63.435,10.81
poly_2,63.445,10.916
poly_2,63.455,10.908
poly_2,63.449,10.871
poly_2,63.465,10.912
poly_2,63.474,10.899
poly_2,63.465,10.882
poly_2,63.479,10.879
poly_2,63.473,10.809
poly_2,63.52,10.757
poly_2,63.539,10.779
poly_2,63.545,10.892
poly_2,63.56,10.932
poly_2,63.56,10.909
poly_2,63.57,10.921
poly_2,63.563,10.858
poly_2,63.573,10.873
poly_2,63.575,10.85
poly_2,63.602,10.954
poly_2,63.604,10.916
poly_2,63.613,10.936
poly_2,63.604,10.9
poly_2,63.616,10.91
poly_2,63.539,10.645
poly_2,63.547,10.628
poly_2,63.562,10.643
poly_2,63.559,10.669
poly_2,63.615,10.712
poly_2,63.638,10.842
poly_2,63.713,10.995
poly_2,63.711,11.045
poly_2,63.695,11.049
poly_2,63.711,11.087
poly_2,63.704,11.149
poly_2,63.718,11.15
poly_2,63.711,11.189
poly_2,63.72,11.214
poly_2,63.756,11.21
poly_2,63.763,11.284
poly_2,63.747,11.295
poly_2,63.733,11.24
poly_2,63.729,11.274
poly_2,63.742,11.277
poly_2,63.749,11.3
poly_2,63.755,11.296
poly_2,63.763,11.345
poly_2,63.77,11.33
poly_2,63.774,11.445
poly_2,63.8,11.428
poly_2,63.801,11.463
poly_2,63.782,11.481
poly_2,63.783,11.526
poly_2,63.784,11.484
poly_2,63.801,11.473
poly_2,63.818,11.399
poly_2,63.827,11.44
poly_2,63.846,11.406
poly_2,63.835,11.368
poly_2,63.845,11.305
poly_2,63.855,11.316
poly_2,63.861,11.295
poly_2,63.869,11.291
poly_2,63.859,11.336
poly_2,63.881,11.378
poly_2,63.894,11.351
poly_2,63.927,11.389
poly_2,63.95,11.375
poly_2,63.915,11.318
poly_2,63.868,11.301
poly_2,63.871,11.295
poly_2,63.87,11.272
poly_2,63.862,11.244
poly_2,63.869,11.231
poly_2,63.839,11.137
poly_2,63.839,11.09
poly_2,63.859,11.072
poly_2,63.887,11.077
poly_2,63.916,11.201
poly_2,63.976,11.283
poly_2,63.962,11.319
poly_2,63.975,11.358
poly_2,63.968,11.382
poly_2,63.982,11.392
poly_2,63.972,11.412
poly_2,64.005,11.502
poly_2,64.017,11.491
poly_2,64.014,11.432
poly_2,64.028,11.433
poly_2,64.018,11.373
poly_2,64.03,11.374
poly_2,64.026,11.346
poly_2,64.04,11.362
poly_2,64.028,11.238
poly_2,64.07,11.235
poly_2,64.109,11.393
poly_2,64.12,11.319
poly_2,64.1,11.303
poly_2,64.095,11.327
poly_2,64.074,11.222
poly_2,64.007,11.206
poly_2,63.96,11.033
poly_2,63.904,10.924
poly_2,63.844,10.685
poly_2,63.802,10.586
poly_2,63.809,10.65
poly_2,63.839,10.683
poly_2,63.858,10.831
poly_2,63.907,10.964
poly_2,63.88,11.049
poly_2,63.842,11.071
poly_2,63.812,10.999
poly_2,63.746,10.955
poly_2,63.671,10.622
poly_2,63.648,10.607
poly_2,63.589,10.426
poly_2,63.571,10.42
poly_2,63.555,10.227
poly_2,63.495,10.1
poly_2,63.486,9.998
poly_2,63.503,9.933
poly_2,63.565,9.888
poly_2,63.58,9.952
poly_2,63.558,9.949
poly_2,63.591,10.01
poly_2,63.578,9.939
poly_2,63.593,9.92
poly_2,63.599,9.96
poly_2,63.587,9.853
poly_2,63.627,9.806
poly_2,63.642,9.857
poly_2,63.658,9.803
poly_2,63.684,9.815
poly_2,63.69,9.853
poly_2,63.679,9.862
poly_2,63.702,9.914
poly_2,63.696,9.961
poly_2,63.707,9.937
poly_2,63.72,9.977
poly_2,63.708,9.98
poly_2,63.717,10.044
poly_2,63.754,10.13
poly_2,63.73,10.016
poly_2,63.739,10.021
poly_2,63.784,10.121
poly_2,63.754,9.933
poly_2,63.721,9.86
poly_2,63.697,9.743
poly_2,63.703,9.677
poly_2,63.674,9.667
poly_2,63.672,9.591
poly_2,63.65,9.567
poly_2,63.662,9.538
poly_2,63.692,9.581
poly_2,63.718,9.54
poly_2,63.755,9.703
poly_2,63.762,9.804
poly_2,63.756,9.612
poly_2,63.768,9.56
poly_2,63.817,9.682
poly_2,63.814,9.612
poly_2,63.844,9.678
poly_2,63.866,9.754
poly_2,63.845,9.733
poly_2,63.866,9.817
poly_2,63.841,9.808
poly_2,63.821,9.686
poly_2,63.823,9.769
poly_2,63.83,9.808
poly_2,63.85,9.817
poly_2,63.843,9.842
poly_2,63.855,9.883
poly_2,63.871,9.885
poly_2,63.853,9.859
poly_2,63.872,9.831
poly_2,63.89,9.876
poly_2,63.897,9.958
poly_2,63.877,9.912
poly_2,63.871,9.937
poly_2,63.942,10.171
poly_2,63.928,10.224
poly_2,63.94,10.201
poly_2,63.952,10.226
poly_2,63.951,10.185
poly_2,63.961,10.195
poly_2,63.94,10.106
poly_2,63.948,10.099
poly_2,63.92,10.061
poly_2,63.929,10.043
poly_2,63.901,9.971
poly_2,63.906,9.947
poly_2,64.001,10.227
poly_2,63.964,10.104
poly_2,63.973,10.113
poly_2,63.964,10.073
poly_2,63.983,10.129
poly_2,63.961,10.046
poly_2,63.972,10.008
poly_2,63.963,10.028
poly_2,63.945,9.952
poly_2,63.974,9.975
poly_2,63.977,10.007
poly_2,63.998,9.991
poly_2,63.988,10.057
poly_2,64.018,10.002
poly_2,64.028,10.028
poly_2,64.013,10.065
poly_2,64.035,10.033
poly_2,64.051,10.082
poly_2,64.082,10.018
poly_2,64.08,10.041
poly_2,64.098,10.028
poly_2,64.104,10.081
poly_2,64.067,10.136
poly_2,64.102,10.257
poly_2,64.116,10.254
poly_2,64.102,10.196
poly_2,64.125,10.118
poly_2,64.147,10.155
poly_2,64.137,10.206
poly_2,64.145,10.173
poly_2,64.157,10.184
poly_2,64.148,10.229
poly_2,64.176,10.226
poly_2,64.184,10.191
poly_2,64.206,10.21
poly_2,64.184,10.265
poly_2,64.204,10.248
poly_2,64.206,10.287
poly_2,64.187,10.301
poly_2,64.212,10.3
poly_2,64.204,10.355
poly_2,64.175,10.372
poly_2,64.204,10.391
poly_2,64.235,10.275
poly_2,64.257,10.36
poly_2,64.267,10.336
poly_2,64.285,10.369
poly_2,64.255,10.425
poly_2,64.276,10.393
poly_2,64.296,10.406
poly_2,64.298,10.436
poly_2,64.279,10.452
poly_2,64.298,10.447
poly_2,64.289,10.491
poly_2,64.296,10.509
poly_2,64.297,10.485
poly_2,64.306,10.507
poly_2,64.299,10.454
poly_2,64.328,10.445
poly_2,64.331,10.48
poly_2,64.353,10.445
poly_2,64.336,10.513
poly_2,64.352,10.468
poly_2,64.358,10.488
poly_2,64.326,10.562
poly_2,64.374,10.511
poly_2,64.367,10.582
poly_2,64.339,10.615
poly_2,64.357,10.679
poly_2,64.364,10.613
poly_2,64.384,10.621
poly_2,64.386,10.572
poly_2,64.402,10.563
poly_2,64.388,10.489
poly_2,64.404,10.454
poly_2,64.427,10.497
poly_2,64.44,10.53
poly_2,64.39,10.635
poly_2,64.43,10.612
poly_2,64.425,10.58
poly_2,64.44,10.548
poly_2,64.438,10.59
poly_2,64.458,10.617
poly_2,64.412,10.681
poly_2,64.415,10.751
poly_2,64.378,10.759
poly_2,64.386,10.8
poly_2,64.37,10.807
poly_2,64.368,10.841
poly_2,64.405,10.783
poly_2,64.42,10.794
poly_2,64.416,10.82
poly_2,64.437,10.808
poly_2,64.443,10.742
poly_2,64.431,10.745
poly_2,64.424,10.703
poly_2,64.452,10.654
poly_2,64.459,10.692
poly_2,64.478,10.695
poly_2,64.455,10.751
poly_2,64.48,10.762
poly_2,64.461,10.787
poly_2,64.482,10.772
poly_2,64.472,10.822
poly_2,64.455,10.826
poly_2,64.454,10.863
poly_2,64.512,10.791
poly_2,64.501,10.88
poly_2,64.463,10.892
poly_2,64.506,10.888
poly_2,64.505,10.929
poly_2,64.516,10.906
poly_2,64.502,10.988
poly_2,64.52,10.948
poly_2,64.539,10.975
poly_2,64.577,10.907
poly_2,64.607,10.976
poly_2,64.585,10.999
poly_2,64.569,11.089
poly_2,64.514,11.073
poly_2,64.521,11.127
poly_2,64.482,11.188
poly_2,64.44,11.157
poly_2,64.426,11.196
poly_2,64.445,11.193
poly_2,64.455,11.287
poly_2,64.439,11.293
poly_2,64.437,11.341
poly_2,64.39,11.314
poly_2,64.362,11.247
poly_2,64.31,11.221
poly_2,64.356,11.271
poly_2,64.373,11.331
poly_2,64.392,11.331
poly_2,64.399,11.376
poly_2,64.379,11.4
poly_2,64.367,11.362
poly_2,64.369,11.407
poly_2,64.404,11.387
poly_2,64.418,11.352
poly_2,64.447,11.403
poly_2,64.433,11.419
poly_2,64.436,11.486
poly_2,64.463,11.546
poly_2,64.468,11.483
poly_2,64.453,11.445
poly_2,64.475,11.427
poly_2,64.486,11.463
poly_2,64.497,11.437
poly_2,64.518,11.464
poly_2,64.518,11.538
poly_2,64.543,11.489
poly_2,64.547,11.529
poly_2,64.56,11.522
poly_2,64.555,11.576
poly_2,64.545,11.539
poly_2,64.531,11.547
poly_2,64.568,11.622
poly_2,64.589,11.795
poly_2,64.594,11.692
poly_2,64.569,11.612
poly_2,64.613,11.63
poly_2,64.622,11.608
poly_2,64.601,11.539
poly_2,64.606,11.594
poly_2,64.584,11.598
poly_2,64.567,11.517
poly_2,64.627,11.403
poly_2,64.647,11.413
poly_2,64.659,11.383
poly_2,64.685,11.388
poly_2,64.676,11.401
poly_2,64.692,11.437
poly_2,64.712,11.405
poly_2,64.729,11.52
poly_2,64.751,11.524
poly_2,64.736,11.647
poly_2,64.75,11.585
poly_2,64.761,11.636
poly_2,64.754,11.575
poly_2,64.769,11.575
poly_2,64.77,11.687
poly_2,64.785,11.719
poly_2,64.766,11.73
poly_2,64.794,11.867
poly_2,64.806,11.808
poly_2,64.794,11.736
poly_2,64.809,11.743
poly_2,64.815,11.626
poly_2,64.86,11.816
poly_2,64.832,11.672
poly_2,64.855,11.663
poly_2,64.871,11.726
poly_2,64.873,11.694
poly_2,64.934,11.958
poly_2,64.931,12.025
poly_2,64.964,12.116
poly_2,64.956,12.18
poly_2,64.933,12.177
poly_2,64.941,12.235
poly_2,64.928,12.338
poly_2,64.889,12.457
poly_2,64.925,12.393
poly_2,64.947,12.3
poly_2,64.946,12.217
poly_2,64.968,12.149
poly_2,64.971,12.055
poly_2,64.947,12.01
poly_2,64.95,11.953
poly_2,64.885,11.735
poly_2,64.868,11.615
poly_2,64.864,11.66
poly_2,64.837,11.64
poly_2,64.813,11.552
poly_2,64.808,11.46
poly_2,64.793,11.466
poly_2,64.79,11.403
poly_2,64.791,11.469
poly_2,64.752,11.393
poly_2,64.728,11.25
poly_2,64.728,11.219
poly_2,64.75,11.282
poly_2,64.73,11.211
poly_2,64.737,11.192
poly_2,64.744,11.22
poly_2,64.741,11.182
poly_2,64.764,11.348
poly_2,64.793,11.388
poly_2,64.81,11.447
poly_2,64.813,11.302
poly_2,64.823,11.333
poly_2,64.816,11.278
poly_2,64.815,11.3
poly_2,64.802,11.277
poly_2,64.806,11.242
poly_2,64.833,11.26
poly_2,64.836,11.307
poly_2,64.849,11.273
poly_2,64.869,11.572
poly_2,64.908,11.728
poly_2,64.881,11.574
poly_2,64.909,11.566
poly_2,64.898,11.594
poly_2,64.93,11.616
poly_2,64.9,11.538
poly_2,64.939,11.476
poly_2,64.958,11.57
poly_2,64.942,11.573
poly_2,64.962,11.608
poly_2,64.934,11.622
poly_2,64.933,11.654
poly_2,64.967,11.612
poly_2,64.97,11.656
poly_2,64.951,11.669
poly_2,64.954,11.727
poly_2,64.985,11.789
poly_2,64.987,11.724
poly_2,64.974,11.715
poly_2,64.984,11.686
poly_2,64.979,11.592
poly_2,64.999,11.618
poly_2,65.018,11.714
poly_2,65.001,11.725
poly_2,65.006,11.764
poly_2,64.992,11.788
poly_2,65.022,11.808
poly_2,65.06,11.951
poly_2,65.098,12.013
poly_2,65.077,12.042
poly_2,65.079,12.07
poly_2,65.108,12.055
poly_2,65.134,12.086
poly_2,65.113,12.101
poly_2,65.121,12.169
poly_2,65.121,12.12
poly_2,65.134,12.108
poly_2,65.191,12.124
poly_2,65.212,12.232
poly_2,65.161,12.303
poly_2,65.11,12.23
poly_2,65.112,12.34
poly_2,65.08,12.292
poly_2,65.054,12.179
poly_2,65.052,12.127
poly_2,65.07,12.083
poly_2,65.066,11.972
poly_2,65.065,12.074
poly_2,65.051,12.121
poly_2,65.04,12.094
poly_2,65.046,12.168
poly_2,65.021,12.198
poly_2,64.982,12.181
poly_2,65.016,12.216
poly_2,65.049,12.17
poly_2,65.067,12.314
poly_2,65.093,12.385
poly_2,65.073,12.455
poly_2,65.106,12.495
poly_2,65.088,12.439
poly_2,65.099,12.4
poly_2,65.132,12.586
poly_2,65.193,12.708
poly_2,65.213,12.794
poly_2,65.274,12.856
poly_2,65.313,12.96
poly_2,65.333,12.943
poly_2,65.215,12.73
poly_2,65.134,12.494
poly_2,65.159,12.351
poly_2,65.193,12.413
poly_2,65.183,12.455
poly_2,65.196,12.512
poly_2,65.207,12.426
poly_2,65.234,12.425
poly_2,65.228,12.335
poly_2,65.249,12.44
poly_2,65.259,12.413
poly_2,65.258,12.462
poly_2,65.271,12.429
poly_2,65.257,12.371
poly_2,65.27,12.395
poly_2,65.268,12.363
poly_2,65.259,12.315
poly_2,65.227,12.276
poly_2,65.23,12.25
poly_2,65.303,12.353
poly_2,65.326,12.471
poly_2,65.336,12.47
poly_2,65.323,12.404
poly_2,65.371,12.473
poly_2,65.312,12.27
poly_2,65.33,12.232
poly_2,65.274,12.265
poly_2,65.238,12.191
poly_2,65.209,12.076
poly_2,65.216,12.039
poly_2,65.236,12.102
poly_2,65.267,12.104
poly_2,65.27,12.13
poly_2,65.284,12.133
poly_2,65.284,12.104
poly_2,65.308,12.146
poly_2,65.305,12.085
poly_2,65.328,12.13
poly_2,65.371,12.147
poly_2,65.368,12.195
poly_2,65.345,12.195
poly_2,65.352,12.217
poly_2,65.371,12.191
poly_2,65.381,12.239
poly_2,65.367,12.233
poly_2,65.393,12.277
poly_2,65.372,12.173
poly_2,65.388,12.158
poly_2,65.467,12.353
poly_2,65.469,12.327
poly_2,65.494,12.345
poly_2,65.466,12.237
poly_2,65.505,12.301
poly_2,65.481,12.221
poly_2,65.459,12.229
poly_2,65.44,12.176
poly_2,65.465,12.221
poly_2,65.462,12.187
poly_2,65.502,12.247
poly_2,65.545,12.261
poly_2,65.536,12.242
poly_2,65.546,12.239
poly_2,65.563,12.275
poly_2,65.554,12.23
poly_2,65.588,12.292
poly_2,65.577,12.325
poly_2,65.537,12.327
poly_2,65.479,12.452
poly_2,65.417,12.441
poly_2,65.425,12.453
poly_2,65.399,12.513
poly_2,65.382,12.515
poly_2,65.404,12.531
poly_2,65.409,12.494
poly_2,65.453,12.454
poly_2,65.461,12.485
poly_2,65.444,12.472
poly_2,65.444,12.539
poly_2,65.456,12.528
poly_2,65.438,12.57
poly_2,65.404,12.549
poly_2,65.406,12.592
poly_2,65.443,12.588
poly_2,65.364,12.712
poly_2,65.436,12.61
poly_2,65.429,12.641
poly_2,65.448,12.646
poly_2,65.465,12.782
poly_2,65.454,12.636
poly_2,65.464,12.605
poly_2,65.481,12.666
poly_2,65.474,12.594
poly_2,65.507,12.55
poly_2,65.527,12.627
poly_2,65.532,12.578
poly_2,65.588,12.566
poly_2,65.515,12.526
poly_2,65.508,12.494
poly_2,65.521,12.458
poly_2,65.586,12.54
poly_2,65.525,12.45
poly_2,65.528,12.427
poly_2,65.567,12.381
poly_2,65.589,12.421
poly_2,65.582,12.376
poly_2,65.627,12.348
poly_2,65.74,12.514
poly_2,65.702,12.607
poly_2,65.678,12.575
poly_2,65.694,12.606
poly_2,65.685,12.647
poly_2,65.651,12.611
poly_2,65.672,12.645
poly_2,65.646,12.636
poly_2,65.634,12.786
poly_2,65.651,12.65
poly_2,65.689,12.672
poly_2,65.753,12.537
poly_2,65.815,12.648
poly_2,65.778,12.72
poly_2,65.8,12.688
poly_2,65.804,12.729
poly_2,65.82,12.693
poly_2,65.848,12.693
poly_2,65.82,12.676
poly_2,65.824,12.599
poly_2,65.922,12.667
poly_2,65.974,12.87
poly_2,65.926,12.942
poly_2,65.925,13.03
poly_2,65.889,13.081
poly_2,65.896,13.126
poly_2,65.839,13.187
poly_2,65.91,13.17
poly_2,65.935,13.121
poly_2,65.95,13.146
poly_2,65.932,13.091
poly_2,65.972,12.895
poly_2,66.006,12.951
poly_2,66.048,12.947
poly_2,66.077,13.052
poly_2,66.031,12.657
poly_2,66.068,12.832
poly_2,66.043,12.657
poly_2,66.062,12.754
poly_2,66.06,12.681
poly_2,66.071,12.676
poly_2,66.127,12.821
poly_2,66.158,13.073
poly_2,66.141,13.075
poly_2,66.161,13.093
poly_2,66.189,13.24
poly_2,66.222,13.298
poly_2,66.218,13.382
poly_2,66.242,13.522
poly_2,66.235,13.583
poly_2,66.217,13.586
poly_2,66.193,13.483
poly_2,66.202,13.61
poly_2,66.137,13.541
poly_2,66.104,13.548
poly_2,66.164,13.65
poly_2,66.166,13.812
poly_2,66.138,13.826
poly_2,66.164,13.842
poly_2,66.185,13.789
poly_2,66.176,13.684
poly_2,66.193,13.664
poly_2,66.179,13.614
poly_2,66.21,13.653
poly_2,66.225,13.599
poly_2,66.243,13.793
poly_2,66.236,13.823
poly_2,66.203,13.77
poly_2,66.191,13.787
poly_2,66.229,13.857
poly_2,66.249,13.986
poly_2,66.268,13.973
poly_2,66.308,14.13
poly_2,66.336,14.141
poly_2,66.323,14.175
poly_2,66.336,14.165
poly_2,66.34,14.124
poly_2,66.307,14.025
poly_2,66.302,13.936
poly_2,66.27,13.902
poly_2,66.277,13.82
poly_2,66.257,13.753
poly_2,66.265,13.731
poly_2,66.275,13.773
poly_2,66.294,13.784
poly_2,66.295,13.735
poly_2,66.278,13.758
poly_2,66.273,13.725
poly_2,66.257,13.735
poly_2,66.241,13.62
poly_2,66.261,13.574
poly_2,66.288,13.633
poly_2,66.291,13.567
poly_2,66.271,13.558
poly_2,66.247,13.466
poly_2,66.237,13.385
poly_2,66.25,13.316
poly_2,66.194,13.154
poly_2,66.174,13.038
poly_2,66.19,13.006
poly_2,66.278,13.193
poly_2,66.303,13.372
poly_2,66.307,13.563
poly_2,66.32,13.447
poly_2,66.331,13.429
poly_2,66.345,13.487
poly_2,66.349,13.436
poly_2,66.32,13.322
poly_2,66.302,13.162
poly_2,66.307,13.111
poly_2,66.333,13.153
poly_2,66.311,13.099
poly_2,66.331,13
poly_2,66.356,12.997
poly_2,66.402,13.157
poly_2,66.439,13.151
poly_2,66.466,13.077
poly_2,66.466,13.172
poly_2,66.475,13.104
poly_2,66.499,13.1
poly_2,66.495,13.04
poly_2,66.532,12.983
poly_2,66.551,13.127
poly_2,66.535,13.126
poly_2,66.519,13.214
poly_2,66.48,13.251
poly_2,66.455,13.21
poly_2,66.446,13.256
poly_2,66.475,13.426
poly_2,66.467,13.267
poly_2,66.506,13.308
poly_2,66.528,13.261
poly_2,66.548,13.506
poly_2,66.515,13.667
poly_2,66.538,13.649
poly_2,66.566,13.469
poly_2,66.601,13.563
poly_2,66.603,13.73
poly_2,66.615,13.631
poly_2,66.592,13.495
poly_2,66.562,13.446
poly_2,66.548,13.289
poly_2,66.556,13.204
poly_2,66.569,13.185
poly_2,66.597,13.246
poly_2,66.611,13.226
poly_2,66.625,13.256
poly_2,66.612,13.284
poly_2,66.63,13.279
poly_2,66.624,13.321
poly_2,66.638,13.319
poly_2,66.622,13.412
poly_2,66.645,13.32
poly_2,66.631,13.217
poly_2,66.658,13.168
poly_2,66.681,13.229
poly_2,66.666,13.255
poly_2,66.67,13.362
poly_2,66.656,13.395
poly_2,66.663,13.455
poly_2,66.648,13.566
poly_2,66.671,13.531
poly_2,66.688,13.402
poly_2,66.694,13.422
poly_2,66.695,13.296
poly_2,66.704,13.274
poly_2,66.708,13.299
poly_2,66.715,13.21
poly_2,66.726,13.217
poly_2,66.734,13.399
poly_2,66.73,13.458
poly_2,66.714,13.477
poly_2,66.726,13.525
poly_2,66.697,13.556
poly_2,66.699,13.711
poly_2,66.715,13.682
poly_2,66.73,13.902
poly_2,66.733,13.773
poly_2,66.71,13.572
poly_2,66.755,13.547
poly_2,66.759,13.758
poly_2,66.765,13.52
poly_2,66.772,13.548
poly_2,66.775,13.504
poly_2,66.784,13.524
poly_2,66.794,13.487
poly_2,66.805,13.5
poly_2,66.813,13.703
poly_2,66.795,13.82
poly_2,66.797,14.001
poly_2,66.814,13.802
poly_2,66.846,13.748
poly_2,66.832,13.673
poly_2,66.842,13.725
poly_2,66.853,13.695
poly_2,66.861,13.735
poly_2,66.883,13.656
poly_2,66.908,13.632
poly_2,66.901,13.538
poly_2,66.934,13.543
poly_2,66.934,13.499
poly_2,66.952,13.494
poly_2,66.955,13.545
poly_2,66.936,13.556
poly_2,66.952,13.61
poly_2,66.948,13.741
poly_2,66.964,13.802
poly_2,66.978,13.73
poly_2,66.983,13.863
poly_2,67.002,13.873
poly_2,67.012,13.96
poly_2,67.001,14
poly_2,66.968,13.944
poly_2,66.972,13.894
poly_2,66.948,13.905
poly_2,66.988,14.014
poly_2,66.962,14.013
poly_2,66.986,14.023
poly_2,66.991,14.063
poly_2,67.03,14.017
poly_2,67.082,14.052
poly_2,67.058,14.102
poly_2,66.995,14.141
poly_2,67.001,14.17
poly_2,66.974,14.148
poly_2,66.999,14.181
poly_2,67.001,14.241
poly_2,67.055,14.277
poly_2,67.078,14.235
poly_2,67.068,14.311
poly_2,67.092,14.399
poly_2,67.079,14.391
poly_2,67.085,14.43
poly_2,67.054,14.498
poly_2,67.067,14.532
poly_2,67.053,14.572
poly_2,67.018,14.56
poly_2,67.034,14.613
poly_2,67.071,14.585
poly_2,67.068,14.484
poly_2,67.096,14.399
poly_2,67.077,14.327
poly_2,67.093,14.301
poly_2,67.093,14.24
